Player,Nation,Pos,Squad,Age,Born,X90s,Tackles.Tkl,Tackles.TklW,Tackles.Def.3rd,Tackles.Mid.3rd,Tackles.Att.3rd,Vs.Dribbles.Tkl,Vs.Dribbles.Att,Vs.Dribbles.Tkl.,Vs.Dribbles.Past,Pressures.Press,Pressures.Succ,Pressures..,Pressures.Def.3rd,Pressures.Mid.3rd,Pressures.Att.3rd,Blocks.Blocks,Blocks.Sh,Blocks.ShSv,Blocks.Pass,Int,Tkl.Int,Clr,Err,League,Year,Player_imp,Nation_imp,Pos_imp,Squad_imp,Age_imp,Born_imp,X90s_imp,Tackles.Tkl_imp,Tackles.TklW_imp,Tackles.Def.3rd_imp,Tackles.Mid.3rd_imp,Tackles.Att.3rd_imp,Vs.Dribbles.Tkl_imp,Vs.Dribbles.Att_imp,Vs.Dribbles.Tkl._imp,Vs.Dribbles.Past_imp,Pressures.Press_imp,Pressures.Succ_imp,Pressures.._imp,Pressures.Def.3rd_imp,Pressures.Mid.3rd_imp,Pressures.Att.3rd_imp,Blocks.Blocks_imp,Blocks.Sh_imp,Blocks.ShSv_imp,Blocks.Pass_imp,Int_imp,Tkl.Int_imp,Clr_imp,Err_imp,League_imp,Year_imp,2021 Tournament Place,Results,group,Gls,Standard.Sh,Standard.SoT,Standard.SoT.,Standard.Sh.90,Standard.SoT.90,Standard.G.Sh,Standard.G.SoT,Standard.Dist,Standard.FK,Performance.PK,Performance.PKatt,Expected.xG,Expected.npxG,Expected.npxG.Sh,Expected.G.xG,Expected.np.G.xG,Total.Cmp,Total.Att,Total.Cmp.,Total.TotDist,Total.PrgDist,Short.Cmp,Short.Att,Short.Cmp.,Medium.Cmp,Medium.Att,Medium.Cmp.,Long.Cmp,Long.Att,Long.Cmp.,Ast,xA,A.xA,KP,X1.3,PPA,CrsPA,Prog,score_def,score_pass,score_shoot,skill_score
A. Aceng,Esia,DF,Weak Chargers,24,1996,-0.300694742867478,-0.375601833276958,-0.396722406016406,-0.10138086689347,-0.248130759787142,-0.788627878276568,-0.155323005910943,-0.578748286113712,0.891788941388519,-0.688972217357318,-0.53190901464112,-0.273568313039985,0.392552542574835,0.232474553633542,-0.582896073497379,-0.745038014534526,-0.272050874164084,-0.412639924877177,-1.32929244519736,-0.0965011240652684,0.224362717393526,-0.193375714531492,1.10178889203155,0.140090976447429,C,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,16,Okay,-0.612749084008317,-0.970559103695719,-0.845738310171634,-1.10887565557845,-0.676072009131783,-0.842556853116256,-0.664714853670846,-0.712589183498455,-0.328660457406162,-0.532449098026844,0.892581656373877,-0.999483214003746,-0.645751840668532,-0.456822596765683,0.046470435931732,0.529018426431838,0.08575487496124,-0.337159375521299,-0.339293868003287,-0.102899772561528,-0.31764729818734,-0.282919307391335,-0.378397346618354,-0.385993466466445,0.258575043121211,-0.283352828570938,-0.292078024447234,0.297522872343639,-0.288545807316048,-0.262220656254884,-0.512767328155581,-0.297251639842962,-0.229591412536795,-0.242049997243589,-0.337827646763841,-0.297470799671091,-0.275969412892412,-0.160988276920613,-0.317637696563638,-0.84271544062558,-0.439263673362814,-0.901070155286592,-1.76629629511554
A. Acheng,Southern Ristan,DF,Solemn Cougars,24,1995,1.07834836289672,0.521769177580617,0.324876651886441,0.513031664051031,0.200443874498133,-0.072479481716269,0.384140152321838,0.0775646723951892,0.682852607394276,-0.18085324811009,-0.121721645190384,-0.134668293806743,-0.0183536684361422,0.291972409404925,-0.337608003001516,-0.196428984007547,0.536692676941357,-0.184258763034509,-1.02071158061076,0.546404315464275,-0.0844501600334206,0.263606854687441,0.306392078506361,-0.203904442769143,A,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,24,Good,-0.191024087954059,-0.594827807116485,-0.683984768233013,0.59791567822614,-0.50622812608831,-0.498637662514714,2.35621580924129,1.59463345181677,-1.26019989532882,-0.471458216608118,-0.615194330628915,-0.638261233651314,-0.215276037357459,-0.629523324827587,0.176957570458447,0.833951225849838,-0.0369633081729483,-0.298447958334676,-0.312608894806221,0.516343116271552,-0.316073107838441,-0.277722629441778,-0.259200032489105,-0.270389000365076,0.443975907818631,-0.282770940893116,-0.290116024743851,0.248675514968404,-0.345308266564187,-0.334359405101156,-0.440981007181311,-0.24260500061883,-0.187033151489841,-0.11257534780502,-0.268456307983,-0.253260446748454,-0.24976317712869,-0.223906721020823,-0.273287709693846,-0.171029475601668,-0.303385347592445,0.582919418254328,-0.748654199873841
A. Ainomugisha,Moaithe,DF,Remarkable Flames,20,2000,0.0791341706752366,-0.550698615883315,-0.334871058196162,-0.298870608982773,-0.401927777256379,-0.174786395510597,-0.571480299404802,-0.38613470046436,-0.548943157242892,-0.162034027026859,-0.184141462280714,0.302866766777967,0.753387010271128,0.487465364082325,-0.133544818303278,-0.739685731309873,-0.272050874164084,0.341017909203626,-1.48358287749066,-0.379379517458268,0.07528063863569,-0.374043241897116,0.788308971406918,-0.977894136006431,D,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-0.138308463447277,-0.578491663786953,-0.481792840809737,0.408221530520366,-0.405579899099585,-0.437946040643853,0.0257835835662138,0.946992010324778,-1.88545496552982,-0.0445220466770295,1.01822965529078,0.806626687758413,0.0537713397119607,-0.802224052889491,1.09036751214545,-0.385779971822163,-0.343758766008419,1.95160708061735,1.76404086753176,1.06362234083565,1.90373996213656,1.45025508911551,1.68788809381219,1.56854449301422,0.722077204864761,2.24080318185979,2.09528321462956,0.873107566748503,1.34053677310554,1.07992687948331,0.75022325648548,-0.233497227414808,-0.00616054204028384,-0.975739677395477,-0.00314136317206685,1.16346230411478,-0.36207561611607,-0.332965357461185,0.971056594038088,-0.80500939461839,1.48680228823279,0.777375444613829,2.20746395407787
A. Akoth,Unicorporated Tiagascar,DF,Mighty Jays,27,1993,-1.20882286469502,-1.12705885862924,-0.932767420458521,-0.891339835250685,-0.72233823031729,-0.430553679996418,-0.663959697958993,-1.11378602402858,-0.0349597756170553,-0.999489365230624,-1.28094681972507,-1.08960592603528,0.355197432482928,-1.30597000274078,-0.918878892748013,-0.683486757451011,-1.21558501712043,-0.503992389614244,0.830773606908809,-0.945136304244266,-1.09607855160445,-1.38365589482267,-0.910097165708637,-0.633898716789859,A,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-0.823611582035446,-0.815365742065166,-0.865957502913961,-1.11024364222056,-0.726396122626145,-0.680712528127295,-1.18258868159864,-0.672111593405206,0.606503647590121,-0.471458216608118,1.01822965529078,1.0474413413267,-0.645751840668532,-0.974924780951395,0.437931839511875,-0.507753091589363,0.208473058095428,-0.280013950150569,-0.295284619013361,0.57675705664551,-0.314452324117692,-0.323175925715507,-0.211350824960077,-0.206265838008453,-0.130766772743371,-0.27535187300089,-0.292143424437347,0.63782612872445,-0.382301731384526,-0.362725828376301,-1.51665416053014,-0.269928320230896,-0.421103587248091,-0.0262589148459747,-0.359734385326211,-0.272378437201487,-0.23104443729746,-0.324576231581157,-0.259837303839893,-0.400396151421237,-0.500711864178716,0.282968252587397,-1.3876714671493
A. Akoth,Unicorporated Tiagascar,DF,Mighty Jays,27,1993,-1.20882286469502,-1.12705885862924,-0.932767420458521,-0.891339835250685,-0.72233823031729,-0.430553679996418,-0.663959697958993,-1.11378602402858,-0.0349597756170553,-0.999489365230624,-1.28094681972507,-1.08960592603528,0.355197432482928,-1.30597000274078,-0.918878892748013,-0.683486757451011,-1.21558501712043,-0.503992389614244,0.830773606908809,-0.945136304244266,-1.09607855160445,-1.38365589482267,-0.910097165708637,-0.633898716789859,A,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-0.823611582035446,-0.815365742065166,-0.865957502913961,-1.11024364222056,-0.726396122626145,-0.680712528127295,-1.18258868159864,-0.672111593405206,0.606503647590121,-0.471458216608118,1.01822965529078,1.0474413413267,-0.645751840668532,-0.974924780951395,0.437931839511875,-0.507753091589363,0.208473058095428,-0.336455531572451,-0.343317570768081,0.131648466537372,-0.342301848091462,-0.300893699358039,-0.325695105585493,-0.326287339046502,-0.0780738954083156,-0.308737678515909,-0.312809821312984,0.00525285071514457,-0.356465025795718,-0.340717396524896,-0.611473519495202,-0.269928320230896,-0.314707934630704,-0.00467980660621332,-0.284277841389157,-0.311809292510866,-0.273473580914915,-0.286825165121032,-0.307822535535077,-0.400396151421237,-0.500711864178716,0.282968252587397,-1.3876714671493
A. Akoth,Unicorporated Tiagascar,DF,Mighty Jays,27,1993,-1.20882286469502,-1.12705885862924,-0.932767420458521,-0.891339835250685,-0.72233823031729,-0.430553679996418,-0.663959697958993,-1.11378602402858,-0.0349597756170553,-0.999489365230624,-1.28094681972507,-1.08960592603528,0.355197432482928,-1.30597000274078,-0.918878892748013,-0.683486757451011,-1.21558501712043,-0.503992389614244,0.830773606908809,-0.945136304244266,-1.09607855160445,-1.38365589482267,-0.910097165708637,-0.633898716789859,A,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0.0198384100730697,-0.619332022110783,-0.764861539202323,-0.350099064755355,-0.50622812608831,-0.680712528127295,0.888906630112538,2.97087151498726,-0.294226120206687,-0.776412623701752,-0.740842329545814,0.204590053837693,-3.81357019233723e-05,-0.802224052889491,-1.25840090933541,0.102112507246637,0.760704882199276,-0.280013950150569,-0.295284619013361,0.57675705664551,-0.314452324117692,-0.323175925715507,-0.211350824960077,-0.206265838008453,-0.130766772743371,-0.27535187300089,-0.292143424437347,0.63782612872445,-0.382301731384526,-0.362725828376301,-1.51665416053014,-0.269928320230896,-0.421103587248091,-0.0262589148459747,-0.359734385326211,-0.272378437201487,-0.23104443729746,-0.324576231581157,-0.259837303839893,-0.400396151421237,-0.500711864178716,0.282968252587397,-1.3876714671493
A. Akoth,Unicorporated Tiagascar,DF,Mighty Jays,27,1993,-1.20882286469502,-1.12705885862924,-0.932767420458521,-0.891339835250685,-0.72233823031729,-0.430553679996418,-0.663959697958993,-1.11378602402858,-0.0349597756170553,-0.999489365230624,-1.28094681972507,-1.08960592603528,0.355197432482928,-1.30597000274078,-0.918878892748013,-0.683486757451011,-1.21558501712043,-0.503992389614244,0.830773606908809,-0.945136304244266,-1.09607855160445,-1.38365589482267,-0.910097165708637,-0.633898716789859,A,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0.0198384100730697,-0.619332022110783,-0.764861539202323,-0.350099064755355,-0.50622812608831,-0.680712528127295,0.888906630112538,2.97087151498726,-0.294226120206687,-0.776412623701752,-0.740842329545814,0.204590053837693,-3.81357019233723e-05,-0.802224052889491,-1.25840090933541,0.102112507246637,0.760704882199276,-0.336455531572451,-0.343317570768081,0.131648466537372,-0.342301848091462,-0.300893699358039,-0.325695105585493,-0.326287339046502,-0.0780738954083156,-0.308737678515909,-0.312809821312984,0.00525285071514457,-0.356465025795718,-0.340717396524896,-0.611473519495202,-0.269928320230896,-0.314707934630704,-0.00467980660621332,-0.284277841389157,-0.311809292510866,-0.273473580914915,-0.286825165121032,-0.307822535535077,-0.400396151421237,-0.500711864178716,0.282968252587397,-1.3876714671493
A. Akoth,Unicorporated Tiagascar,DFMF,Supreme Jaguars,27,1993,0.150181305582507,0.00377452903681326,-0.00499720315486029,0.0631939181809502,0.00819760266158673,-0.379400223099254,0.53827248324549,0.0204939803509371,0.894574759175108,-0.114985974318783,-0.324586050733955,-0.322183319771619,-0.0286859329296486,0.0993126859547333,-0.267525697145555,-0.4720715700772,-0.256193157475742,0.0897986311766917,-0.866421148317466,-0.139361486700571,1.52350654656896,0.630255660223562,-0.283137324459368,-0.375902152377429,C,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-0.823611582035446,-0.815365742065166,-0.865957502913961,-1.11024364222056,-0.726396122626145,-0.680712528127295,-1.18258868159864,-0.672111593405206,0.606503647590121,-0.471458216608118,1.01822965529078,1.0474413413267,-0.645751840668532,-0.974924780951395,0.437931839511875,-0.507753091589363,0.208473058095428,-0.280013950150569,-0.295284619013361,0.57675705664551,-0.314452324117692,-0.323175925715507,-0.211350824960077,-0.206265838008453,-0.130766772743371,-0.27535187300089,-0.292143424437347,0.63782612872445,-0.382301731384526,-0.362725828376301,-1.51665416053014,-0.269928320230896,-0.421103587248091,-0.0262589148459747,-0.359734385326211,-0.272378437201487,-0.23104443729746,-0.324576231581157,-0.259837303839893,-0.400396151421237,-0.500711864178716,0.282968252587397,-1.3876714671493
A. Akoth,Unicorporated Tiagascar,DFMF,Supreme Jaguars,27,1993,0.150181305582507,0.00377452903681326,-0.00499720315486029,0.0631939181809502,0.00819760266158673,-0.379400223099254,0.53827248324549,0.0204939803509371,0.894574759175108,-0.114985974318783,-0.324586050733955,-0.322183319771619,-0.0286859329296486,0.0993126859547333,-0.267525697145555,-0.4720715700772,-0.256193157475742,0.0897986311766917,-0.866421148317466,-0.139361486700571,1.52350654656896,0.630255660223562,-0.283137324459368,-0.375902152377429,C,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-0.823611582035446,-0.815365742065166,-0.865957502913961,-1.11024364222056,-0.726396122626145,-0.680712528127295,-1.18258868159864,-0.672111593405206,0.606503647590121,-0.471458216608118,1.01822965529078,1.0474413413267,-0.645751840668532,-0.974924780951395,0.437931839511875,-0.507753091589363,0.208473058095428,-0.336455531572451,-0.343317570768081,0.131648466537372,-0.342301848091462,-0.300893699358039,-0.325695105585493,-0.326287339046502,-0.0780738954083156,-0.308737678515909,-0.312809821312984,0.00525285071514457,-0.356465025795718,-0.340717396524896,-0.611473519495202,-0.269928320230896,-0.314707934630704,-0.00467980660621332,-0.284277841389157,-0.311809292510866,-0.273473580914915,-0.286825165121032,-0.307822535535077,-0.400396151421237,-0.500711864178716,0.282968252587397,-1.3876714671493
A. Akoth,Unicorporated Tiagascar,DFMF,Supreme Jaguars,27,1993,0.150181305582507,0.00377452903681326,-0.00499720315486029,0.0631939181809502,0.00819760266158673,-0.379400223099254,0.53827248324549,0.0204939803509371,0.894574759175108,-0.114985974318783,-0.324586050733955,-0.322183319771619,-0.0286859329296486,0.0993126859547333,-0.267525697145555,-0.4720715700772,-0.256193157475742,0.0897986311766917,-0.866421148317466,-0.139361486700571,1.52350654656896,0.630255660223562,-0.283137324459368,-0.375902152377429,C,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0.0198384100730697,-0.619332022110783,-0.764861539202323,-0.350099064755355,-0.50622812608831,-0.680712528127295,0.888906630112538,2.97087151498726,-0.294226120206687,-0.776412623701752,-0.740842329545814,0.204590053837693,-3.81357019233723e-05,-0.802224052889491,-1.25840090933541,0.102112507246637,0.760704882199276,-0.280013950150569,-0.295284619013361,0.57675705664551,-0.314452324117692,-0.323175925715507,-0.211350824960077,-0.206265838008453,-0.130766772743371,-0.27535187300089,-0.292143424437347,0.63782612872445,-0.382301731384526,-0.362725828376301,-1.51665416053014,-0.269928320230896,-0.421103587248091,-0.0262589148459747,-0.359734385326211,-0.272378437201487,-0.23104443729746,-0.324576231581157,-0.259837303839893,-0.400396151421237,-0.500711864178716,0.282968252587397,-1.3876714671493
